node_id	BEL	aminoacid_Code_1	aminoacid_Code_2	function	list	modification	namespace	node_id	p_modType	position	undefined_namespace	valid_NSV	value
320	"bp(GOBP:""cholesterol import"")"			bp			GOBP	320				True	cholesterol import
321	"bp(GOBP:""neuron migration"")"			bp			GOBP	321				True	neuron migration
322	"p(HGNC:""DAB1"")"			p			HGNC	322				True	DAB1
323	"p(HGNC:""DAB1"",pmod(P))"			p		pmod	HGNC	323	P			True	DAB1
324	"p(SFAM:""MAPK JNK Family"")"			p			SFAM	324				True	MAPK JNK Family
325	"bp(GOBP:""N-methyl-D-aspartate selective glutamate receptor activity"")"			bp			GOBP	325					N-methyl-D-aspartate selective glutamate receptor activity
326	"bp(GOBP:""calcium ion import"")"			bp			GOBP	326				True	calcium ion import
327	"bp(GOBP:""neural tube development"")"			bp			GOBP	327				True	neural tube development
328	"p(HGNC:""GRIN2B"")"			p			HGNC	328				True	GRIN2B
329	"p(HGNC:""GRIN2A"")"			p			HGNC	329				True	GRIN2A
330	"bp(GOBP:""regulation of long-term synaptic potentiation"")"			bp			GOBP	330				True	regulation of long-term synaptic potentiation
331	complex(p(HGNC:RELN),p(HGNC:APP))			complex	True			331					
332	"bp(GOBP:""reelin-mediated signaling pathway"")"			bp			GOBP	332				True	reelin-mediated signaling pathway
333	"p(HGNC:""GRIN2A"",pmod(P))"			p		pmod	HGNC	333	P			True	GRIN2A
334	"p(HGNC:""GRIN2B"",pmod(P))"			p		pmod	HGNC	334	P			True	GRIN2B
335	"p(SFAM:""p160/SRC Family"")"			p			SFAM	335				True	p160/SRC Family
336	"a(CHEBI:""iron atom"")"			a			CHEBI	336				True	iron atom
337	"a(CHEBIID:""26523"")"			a			CHEBIID	337				True	26523
338	"bp(GOBP:""reduction of endoplasmic reticulum calcium ion concentration"")"			bp			GOBP	338					reduction of endoplasmic reticulum calcium ion concentration
339	"p(HGNC:""ATP2A3"")"			p			HGNC	339				True	ATP2A3
340	"bp(GOBP:""negative regulation of calcium-mediated signaling"")"			bp			GOBP	340				True	negative regulation of calcium-mediated signaling
341	"bp(GOBP:""synaptic transmission"")"			bp			GOBP	341				True	synaptic transmission
342	"p(SFAM:""PPP3R Family"")"			p			SFAM	342				True	PPP3R Family
343	"p(SFAM:""CAMK2 Family"")"			p			SFAM	343				True	CAMK2 Family
344	"bp(GOBP:""negative regulation of neuron projection regeneration"")"			bp			GOBP	344				True	negative regulation of neuron projection regeneration
345	"bp(GOBP:""zinc ion homeostasis"")"			bp			GOBP	345				True	zinc ion homeostasis
346	"p(HGNC:""SLC39A1"")"			p			HGNC	346				True	SLC39A1
347	complex(p(HGNC:APBB1),p(HGNC:APP),p(HGNC:LRP1))			complex	True			347					
348	complex(p(HGNC:APBB1),p(HGNC:LRP8))			complex	True			348					
349	"p(HGNC:""VLDLR"")"			p			HGNC	349				True	VLDLR
350	"bp(GOBP:""ubiquitin-specific protease activity"")"			bp			GOBP	350					ubiquitin-specific protease activity
351	"p(HGNC:""FBXL2"")"			p			HGNC	351				True	FBXL2
352	"p(HGNC:""APP"",pmod(U))"			p		pmod	HGNC	352	U			True	APP
353	"p(HGNC:""SYVN1"")"			p			HGNC	353				True	SYVN1
354	"bp(GOBP:""ER-associated protein catabolic process"")"			bp			GOBP	354					ER-associated protein catabolic process
355	"bp(GOBP:""endoplasmic reticulum chaperone complex"")"			bp			GOBP	355					endoplasmic reticulum chaperone complex
356	composite(p(HGNC:ERN1),p(HGNC:ERN2))			composite	True			356					
357	"p(HGNC:""ERN1"")"			p			HGNC	357				True	ERN1
358	"p(HGNC:""ERN2"")"			p			HGNC	358				True	ERN2
359	"p(HGNC:""ATF6"")"			p			HGNC	359				True	ATF6
360	"p(HGNC:""EIF2AK3"")"			p			HGNC	360				True	EIF2AK3
361	"p(HGNC:""TEK"")"			p			HGNC	361				True	TEK
362	composite(p(HGNC:WASF1),p(HGNC:WASF2),p(HGNC:WASF2))			composite	True			362					
363	"p(HGNC:""WASF1"")"			p			HGNC	363				True	WASF1
364	"p(HGNC:""WASF2"")"			p			HGNC	364				True	WASF2
365	"p(HGNC:""DPYSL2"")"			p			HGNC	365				True	DPYSL2
366	"p(HGNC:""SLC25A21"")"			p			HGNC	366				True	SLC25A21
367	"bp(GOBP:""activation of caspase activity by protein phosphorylation"")"			bp			GOBP	367					activation of caspase activity by protein phosphorylation
368	"complex(p(HGNC:SLC25A21),a(ADO:""Abeta_42""))"			complex	True			368					
369	"bp(GOBP:""mitochondrial fission"")"			bp			GOBP	369				True	mitochondrial fission
370	"complex(a(ADO:""Abeta_42""),p(HGNC:FIS1))"			complex	True			370					
371	"p(HGNC:""FIS1"")"			p			HGNC	371				True	FIS1
372	"bp(GOBP:""axon transport of mitochondrion"")"			bp			GOBP	372				True	axon transport of mitochondrion
373	"bp(GOBP:""negative regulation of synaptic growth at neuromuscular junction"")"			bp			GOBP	373				True	negative regulation of synaptic growth at neuromuscular junction
374	complex(p(HGNC:APP),p(HGNC:APBA1,sub(T)))			complex	True			374					
375	"p(HGNC:""APBA1"",sub(T))"	T		p		sub	HGNC	375				True	APBA1
376	"p(HGNC:""NTRK2"")"			p			HGNC	376				True	NTRK2
377	"p(HGNC:""BDNF"")"			p			HGNC	377				True	BDNF
378	"bp(GOBP:""axon transport of mitochondria"")"			bp			GOBP	378					axon transport of mitochondria
379	"p(HGNC:""PIN1"")"			p			HGNC	379				True	PIN1
380	"p(HGNC:""GSK3B"",pmod(P,T,668))"	T		p		pmod	HGNC	380	P	668		True	GSK3B
381	"p(HGNC:""GSK3B"",sub(T))"	T		p		sub	HGNC	381				True	GSK3B
382	complex(p(HGNC:APBB1),p(HGNC:KLC1))			complex	True			382					
383	"p(HGNC:""APP"",pmod(P,T,668))"	T		p		pmod	HGNC	383	P	668		True	APP
384	"bp(GOBP:""positive regulation of neuron apoptotic process"")"			bp			GOBP	384				True	positive regulation of neuron apoptotic process
385	complex(p(HGNC:PSEN1),p(HGNC:DOCK3))			complex	True			385					
386	"p(HGNC:""DOCK3"")"			p			HGNC	386				True	DOCK3
387	complex(p(HGNC:PSEN2),p(HGNC:DOCK3))			complex	True			387					
388	complex(p(HGNC:DOCK3),p(HGNC:RAC1))			complex	True			388					
389	"p(HGNC:""RAC1"")"			p			HGNC	389				True	RAC1
390	complex(p(HGNC:RAC1),p(HGNC:MAP3K5),p(HGNC:DOCK3))			complex	True			390					
391	"p(HGNC:""MAP3K5"")"			p			HGNC	391				True	MAP3K5
392	"a(CHEBI:""ceramide"")"			a			CHEBI	392				True	ceramide
393	"p(HGNC:""SPTLC1"")"			p			HGNC	393				True	SPTLC1
394	"p(HGNC:""SPTLC2"")"			p			HGNC	394				True	SPTLC2
395	"p(HGNC:""SPTLC3"")"			p			HGNC	395				True	SPTLC3
396	"p(HGNC:""CREBBP"")"			p			HGNC	396				True	CREBBP
397	"p(HGNC:""TP53"")"			p			HGNC	397				True	TP53
398	"p(HGNC:""DPYSL2"",pmod(P))"			p		pmod	HGNC	398	P			True	DPYSL2
399	"bp(GOBP:""generation of neurons"")"			bp			GOBP	399				True	generation of neurons
400	"a(UNDEFINED:""C31"")"			a			UNDEFINED	400					C31
401	"p(HGNC:""CASP3"")"			p			HGNC	401				True	CASP3
402	"p(HGNC:""APBB2"")"			p			HGNC	402				True	APBB2
403	"complex(p(HGNC:APBB2),a(PMICOMP:""Amyloid precursor protein intracellular domain""))"			complex	True			403					
404	"bp(GOBP:""positive regulation of protein neddylation"")"			bp			GOBP	404				True	positive regulation of protein neddylation
405	"p(HGNC:""CTNNB1"")"			p			HGNC	405				True	CTNNB1
406	complex(p(HGNC:APP),p(HGNC:NAE1))			complex	True			406					
407	"p(HGNC:""NAE1"")"			p			HGNC	407				True	NAE1
408	complex(p(HGNC:NAE1),p(HGNC:UBA3))			complex	True			408					
409	"p(HGNC:""UBA3"")"			p			HGNC	409				True	UBA3
410	"p(HGNC:""NEDD8"")"			p			HGNC	410				True	NEDD8
411	complex(p(HGNC:NEDD8),p(HGNC:UBE2M))			complex	True			411					
412	"p(HGNC:""UBE2M"")"			p			HGNC	412				True	UBE2M
413	"p(HGNC:""CDC34"")"			p			HGNC	413				True	CDC34
414	"bp(GOBP:""regulation of protein neddylation"")"			bp			GOBP	414				True	regulation of protein neddylation
415	"p(HGNC:""MDM2"")"			p			HGNC	415				True	MDM2
416	"p(HGNC:""MDM2"",pmod(U))"			p		pmod	HGNC	416	U			True	MDM2
417	"p(HGNC:""TP53"",pmod(U))"			p		pmod	HGNC	417	U			True	TP53
418	"p(SFAM:""CUL Family"")"			p			SFAM	418				True	CUL Family
419	"p(SFAM:""CUL Family"",pmod(U))"			p		pmod	SFAM	419	U			True	CUL Family
420	"bp(GOBP:""protein catabolic process"")"			bp			GOBP	420				True	protein catabolic process
421	"p(HGNC:""NUB1"")"			p			HGNC	421				True	NUB1
422	"g(HGNC:""PSEN1"")"			g			HGNC	422				True	PSEN1
423	"g(HGNC:""PSEN2"")"			g			HGNC	423				True	PSEN2
424	composite(g(HGNC:PSEN2),g(HGNC:PSEN1))			composite	True			424					
425	"p(HGNC:""PSEN1"",sub(M,687,L))"	M	L	p		sub	HGNC	425		687		True	PSEN1
426	"p(HGNC:""PSEN1"",sub(H,163,R))"	H	R	p		sub	HGNC	426		163		True	PSEN1
427	"bp(GOBP:""cell redox homeostasis"")"			bp			GOBP	427				True	cell redox homeostasis
428	"p(SFAM:""AKT Family"")"			p			SFAM	428				True	AKT Family
429	"p(HGNC:""CYCS"")"			p			HGNC	429				True	CYCS
430	"p(HGNC:""NGF"")"			p			HGNC	430				True	NGF
431	"p(HGNC:""NTRK1"")"			p			HGNC	431				True	NTRK1
432	"bp(GOBP:""phosphatidylinositol 3-kinase cascade"")"			bp			GOBP	432					phosphatidylinositol 3-kinase cascade
433	"bp(GOBP:""protein kinase B signaling cascade"")"			bp			GOBP	433					protein kinase B signaling cascade
434	"a(BRCO:""Astrocyte"")"			a			BRCO	434					Astrocyte
435	"bp(GOBP:""astrocyte activation"")"			bp			GOBP	435				True	astrocyte activation
436	"p(HGNC:""NAT8B"")"			p			HGNC	436				True	NAT8B
437	"p(HGNC:""BACE1"",pmod(A))"			p		pmod	HGNC	437	A			True	BACE1
438	"p(HGNC:""NAT8"")"			p			HGNC	438				True	NAT8
439	"p(HGNC:""GGA1"")"			p			HGNC	439				True	GGA1
440	"p(HGNC:""BACE1"",pmod(P,S,498))"	S		p		pmod	HGNC	440	P	498		True	BACE1
441	"p(HGNC:""BACE1"",pmod(U,L,501))"	L		p		pmod	HGNC	441	U	501		True	BACE1
442	"p(HGNC:""GGA3"")"			p			HGNC	442				True	GGA3
443	"p(HGNC:""SORT1"")"			p			HGNC	443				True	SORT1
444	"p(SFAM:""PRKA Family"")"			p			SFAM	444				True	PRKA Family
445	"bp(GOBP:""regulation of glucose metabolic process"")"			bp			GOBP	445				True	regulation of glucose metabolic process
446	"bp(GOBP:""lipid metabolic process"")"			bp			GOBP	446				True	lipid metabolic process
447	"a(CHEBI:""sphingomyelin 34:2"")"			a			CHEBI	447				True	sphingomyelin 34:2
448	"p(SFAM:""CAMK Family"")"			p			SFAM	448				True	CAMK Family
449	"p(HGNC:""STK11"")"			p			HGNC	449				True	STK11
450	"p(SFAM:""PRKA Family"",pmod(P,T,172))"	T		p		pmod	SFAM	450	P	172		True	PRKA Family
451	"p(HGNC:""MAPT"",pmod(P,S,262))"	S		p		pmod	HGNC	451	P	262		True	MAPT
452	"p(HGNC:""MAPT"",pmod(P,T,231))"	T		p		pmod	HGNC	452	P	231		True	MAPT
453	"p(HGNC:""MAPT"",pmod(P,S,396))"	S		p		pmod	HGNC	453	P	396		True	MAPT
454	"p(HGNC:""PRKAA1"")"			p			HGNC	454				True	PRKAA1
455	"p(HGNC:""MAPT"",pmod(P,S,404))"	S		p		pmod	HGNC	455	P	404		True	MAPT
456	"bp(GOBP:""TOR signaling cascade"")"			bp			GOBP	456					TOR signaling cascade
457	"a(MESHCS:""Lysosomes"")"			a			MESHCS	457				True	Lysosomes
458	"m(HGNC:""MIR124-1"")"			m			HGNC	458				True	MIR124-1
459	composite(p(HGNC:APP),p(HGNC:APBB1))			composite	True			459					
460	"bp(GOBP:""neuron projection development"")"			bp			GOBP	460				True	neuron projection development
461	"complex(p(HGNC:PRNP),a(ADO:""Abeta_42""))"			complex	True			461					
462	"p(HGNC:""PRNP"")"			p			HGNC	462				True	PRNP
463	"bp(GOBP:""regulation of synaptic plasticity"")"			bp			GOBP	463				True	regulation of synaptic plasticity
464	"g(HGNC:""APOE"")"			g			HGNC	464				True	APOE
465	"g(HGNC:""BIN1"")"			g			HGNC	465				True	BIN1
466	"g(HGNC:""CR1"")"			g			HGNC	466				True	CR1
467	"g(HGNC:""FRMD4A"")"			g			HGNC	467				True	FRMD4A
468	"g(HGNC:""CST3"")"			g			HGNC	468				True	CST3
469	"g(HGNC:""EXOC3L2"")"			g			HGNC	469				True	EXOC3L2
470	"g(HGNC:""CLU"")"			g			HGNC	470				True	CLU
471	"g(HGNC:""PICALM"")"			g			HGNC	471				True	PICALM
472	"g(HGNC:""MS4A4"")"			g			HGNC	472					MS4A4
473	"g(HGNC:""CD33"")"			g			HGNC	473				True	CD33
474	"g(HGNC:""ABCA7"")"			g			HGNC	474				True	ABCA7
475	"g(HGNC:""CD2AP"")"			g			HGNC	475				True	CD2AP
476	"g(HGNC:""EPHA1"")"			g			HGNC	476				True	EPHA1
477	"g(HGNC:""GAB2"")"			g			HGNC	477				True	GAB2
478	"g(HGNC:""LOC651924"")"			g			HGNC	478					LOC651924
479	"g(HGNC:""PGBD1"")"			g			HGNC	479				True	PGBD1
480	"g(HGNC:""EBF3"")"			g			HGNC	480				True	EBF3
481	"g(dbSNP:""rs9331888"")"			g			dbSNP	481				True	rs9331888
482	"a(CHEBI:""ganglioside"")"			a			CHEBI	482				True	ganglioside
483	"bp(GOBP:""neuron differentiation"")"			bp			GOBP	483				True	neuron differentiation
484	"p(HGNC:""ST8SIA1"")"			p			HGNC	484				True	ST8SIA1
485	"rxn(reactants(a(CHEBI:""sialic acid"")),products(a(CHEBIID:59210)))"			rxn				485					
486	"a(CHEBI:""sialic acid"")"			a			CHEBI	486				True	sialic acid
487	"a(CHEBIID:""59210"")"			a			CHEBIID	487				True	59210
488	"list(a(CHEBI:""GM1 ganglioside""),a(CHEBIID:59228),a(CHEBIID:59222),a(CHEBI:""ganglioside GT1b""))"			list	True			488					
489	"a(CHEBI:""GM1 ganglioside"")"			a			CHEBI	489					GM1 ganglioside
490	"a(CHEBIID:""59228"")"			a			CHEBIID	490				True	59228
491	"a(CHEBIID:""59222"")"			a			CHEBIID	491				True	59222
492	"a(CHEBI:""ganglioside GT1b"")"			a			CHEBI	492				True	ganglioside GT1b
493	"complex(a(ADO:""Abeta_42""),a(CHEBIID:59226))"			complex	True			493					
494	"a(CHEBIID:""59226"")"			a			CHEBIID	494				True	59226
495	"complex(a(PMICOMP:""Amyloid precursor protein intracellular domain""),p(HGNC:APBB1))"			complex	True			495					
496	"p(HGNC:""CR1"")"			p			HGNC	496				True	CR1
497	"bp(GOBP:""long term synaptic depression"")"			bp			GOBP	497				True	long term synaptic depression
498	"g(dbSNP:""rs6656401"")"			g			dbSNP	498				True	rs6656401
499	"g(dbSNP:""rs3818361"")"			g			dbSNP	499				True	rs3818361
500	"g(HGNC:""SORL1"")"			g			HGNC	500				True	SORL1
501	"bp(GOBP:""pre-B cell receptor expression"")"			bp			GOBP	501				True	pre-B cell receptor expression
502	"g(dbSNP:""rs1699102"")"			g			dbSNP	502				True	rs1699102
503	"g(dbSNP:""rs2070045"")"			g			dbSNP	503				True	rs2070045
504	complex(a(CHEBI:lipid),p(HGNC:HSPG2))			complex	True			504					
505	"a(CHEBI:""lipid"")"			a			CHEBI	505				True	lipid
506	"p(HGNC:""HSPG2"")"			p			HGNC	506				True	HSPG2
507	complex(p(HGNC:APOE),p(HGNC:LDLR))			complex	True			507					
508	"complex(p(HGNC:APOE),a(ADO:""Abeta_42""))"			complex	True			508					
509	composite(p(HGNC:LDLR),p(HGNC:APOE))			composite	True			509					
510	"bp(GOBP:""cholesterol metabolic process"")"			bp			GOBP	510				True	cholesterol metabolic process
511	"p(HGNC:""CST3"")"			p			HGNC	511				True	CST3
512	"p(HGNC:""CST3"",sub(T,25))"	T		p		sub	HGNC	512				True	CST3
513	"p(HGNC:""CHRNA4"")"			p			HGNC	513				True	CHRNA4
514	"p(HGNC:""CHRNA4"",sub(S,413,L))"	S	L	p		sub	HGNC	514		413		True	CHRNA4
515	"p(HGNC:""CHRNB2"")"			p			HGNC	515				True	CHRNB2
516	"p(HGNC:""CHRNB2"",sub(Q,397,P))"	Q	P	p		sub	HGNC	516		397		True	CHRNB2
517	"p(HGNC:""CCR5"")"			p			HGNC	517				True	CCR5
518	"p(HGNC:""CCR2"")"			p			HGNC	518				True	CCR2
519	"bp(GOBP:""microglial cell activation"")"			bp			GOBP	519				True	microglial cell activation
520	"g(dbSNP:""rs3865444"")"			g			dbSNP	520				True	rs3865444
521	"g(HGNC:""MS4A6A"")"			g			HGNC	521				True	MS4A6A
522	"g(dbSNP:""rs610932"")"			g			dbSNP	522				True	rs610932
523	"g(dbSNP:""rs3826656"")"			g			dbSNP	523				True	rs3826656
524	"g(HGNC:""GOLM1"")"			g			HGNC	524				True	GOLM1
525	"g(dbSNP:""rs10868366"")"			g			dbSNP	525				True	rs10868366
526	"g(dbSNP:""rs7019241"")"			g			dbSNP	526				True	rs7019241
527	"g(dbSNP:""rs4945261"")"			g			dbSNP	527				True	rs4945261
528	"g(dbSNP:""rs7101429"")"			g			dbSNP	528				True	rs7101429
529	"g(dbSNP:""7115850"")"			g			dbSNP	529					7115850
530	"p(HGNC:""PVRL2"")"			p			HGNC	530				True	PVRL2
531	"g(dbSNP:""rs6859"")"			g			dbSNP	531				True	rs6859
532	"p(HGNC:""BIN1"")"			p			HGNC	532				True	BIN1
533	"p(HGNC:""EPHA1"")"			p			HGNC	533				True	EPHA1
534	"p(HGNC:""MS4A7"")"			p			HGNC	534				True	MS4A7
535	"p(HGNC:""ABCA7"")"			p			HGNC	535				True	ABCA7
536	"p(HGNC:""CD33"")"			p			HGNC	536				True	CD33
537	"g(HGNC:""SLC29A2"")"			g			HGNC	537				True	SLC29A2
538	"g(dbSNP:""rs6834555"")"			g			dbSNP	538				True	rs6834555
539	"g(HGNC:""VSNL1"")"			g			HGNC	539				True	VSNL1
540	"g(dbSNP:""rs4038131"")"			g			dbSNP	540				True	rs4038131
541	"g(dbSNP:""rs3764650"")"			g			dbSNP	541				True	rs3764650
542	"g(HGNC:""MS4A"")"			g			HGNC	542					MS4A
543	"g(HGNC:""LRAT"")"			g			HGNC	543				True	LRAT
544	"g(dbSNP:""rs201825"")"			g			dbSNP	544				True	rs201825
545	"g(dbSNP:""rs727153"")"			g			dbSNP	545				True	rs727153
546	"g(dbSNP:""rs3851179"")"			g			dbSNP	546				True	rs3851179
547	"g(dbSNP:""rs2075650"")"			g			dbSNP	547				True	rs2075650
548	"g(dbSNP:""rs11136000"")"			g			dbSNP	548				True	rs11136000
549	"g(HGNC:""PCDH11X"")"			g			HGNC	549				True	PCDH11X
550	"g(dbSNP:""rs5984894"")"			g			dbSNP	550				True	rs5984894
551	"g(HGNC:""FAM113B"")"			g			HGNC	551					FAM113B
552	"g(dbSNP:""rs11610206"")"			g			dbSNP	552				True	rs11610206
553	"g(dbSNP:""rs11159647"")"			g			dbSNP	553				True	rs11159647
554	"g(dbSNP:""rs4420638"")"			g			dbSNP	554				True	rs4420638
555	"g(HGNC:""DCHS2"")"			g			HGNC	555				True	DCHS2
556	"g(dbSNP:""rs1466662"")"			g			dbSNP	556				True	rs1466662
557	"g(dbSNP:""rs744373"")"			g			dbSNP	557				True	rs744373
558	"g(dbSNP:""rs569214"")"			g			dbSNP	558				True	rs569214
559	"g(dbSNP:""rs536841"")"			g			dbSNP	559				True	rs536841
560	"g(HGNC:""MSA4A"")"			g			HGNC	560					MSA4A
561	"g(dbSNP:""rs1562990"")"			g			dbSNP	561				True	rs1562990
562	"g(HGNC:""TOMM40"")"			g			HGNC	562				True	TOMM40
563	"g(dbSNP:""rs5616655"")"			g			dbSNP	563				True	rs5616655
564	"g(HGNC:""MS4A4A"")"			g			HGNC	564				True	MS4A4A
565	"g(dbSNP:""rs4938933"")"			g			dbSNP	565				True	rs4938933
566	"g(dbSNP:""rs7561528"")"			g			dbSNP	566				True	rs7561528
567	"g(dbSNP:""rs6701713"")"			g			dbSNP	567				True	rs6701713
568	"g(dbSNP:""rs9349407"")"			g			dbSNP	568				True	rs9349407
569	"g(dbSNP:""rs11767557"")"			g			dbSNP	569				True	rs11767557
570	"g(dbSNP:""rs1532278"")"			g			dbSNP	570				True	rs1532278
571	"g(dbSNP:""rs12989701"")"			g			dbSNP	571				True	rs12989701
572	"g(dbSNP:""rs201119"")"			g			dbSNP	572				True	rs201119
573	"g(HGNC:""CELF2"")"			g			HGNC	573				True	CELF2
574	"g(HGNC:""MTHFD1L"")"			g			HGNC	574				True	MTHFD1L
575	"g(dbSNP:""rs11754661"")"			g			dbSNP	575				True	rs11754661
576	"g(dbSNP:""rs2373115"")"			g			dbSNP	576				True	rs2373115
577	"g(dbSNP:""rs429358"")"			g			dbSNP	577				True	rs429358
578	"g(HGNC:""EPC2"")"			g			HGNC	578				True	EPC2
579	"g(dbSNP:""rs4499362"")"			g			dbSNP	579				True	rs4499362
580	"g(HGNC:""CCDC134"")"			g			HGNC	580				True	CCDC134
581	"g(dbSNP:""rs7364180"")"			g			dbSNP	581				True	rs7364180
582	"p(HGNC:""DYRK1A"")"			p			HGNC	582				True	DYRK1A
583	"p(HGNC:""MAPT"",pmod(P,T,212))"	T		p		pmod	HGNC	583	P	212		True	MAPT
584	"a(MESHCS:""Neurofibrillary Tangles"")"			a			MESHCS	584				True	Neurofibrillary Tangles
585	"p(HGNC:""APP"",pmod(P,T,688))"	T		p		pmod	HGNC	585	P	688		True	APP
586	"bp(GOBP:""synapse maturation"")"			bp			GOBP	586				True	synapse maturation
587	"complex(GOCC:""retromer complex"")"			complex			GOCC	587					"""retromer complex"""
588	"p(HGNC:""SORL1"")"			p			HGNC	588				True	SORL1
589	"p(HGNC:""KIAA1033"")"			p			HGNC	589				True	KIAA1033
590	"p(HGNC:""SNX3"")"			p			HGNC	590				True	SNX3
591	"p(HGNC:""RAB7A"")"			p			HGNC	591				True	RAB7A
592	"a(CHEBI:""lead atom"")"			a			CHEBI	592				True	lead atom
593	"p(HGNC:""APP"",pmod(M))"			p		pmod	HGNC	593	M			True	APP
594	"a(CHEBI:""insulin (human)"")"			a			CHEBI	594				True	insulin (human)
595	composite(p(HGNC:SRSF5),p(HGNC:TSG101))			composite	True			595					
596	"p(HGNC:""SRSF5"")"			p			HGNC	596				True	SRSF5
597	"p(HGNC:""TSG101"")"			p			HGNC	597				True	TSG101
598	composite(p(HGNC:CHMP6),p(HGNC:VPS4A),p(HGNC:VPS4B))			composite	True			598					
599	"p(HGNC:""CHMP6"")"			p			HGNC	599				True	CHMP6
600	"p(HGNC:""VPS4A"")"			p			HGNC	600				True	VPS4A
601	"p(HGNC:""VPS4B"")"			p			HGNC	601				True	VPS4B
602	"p(HGNC:""VPS35"")"			p			HGNC	602				True	VPS35
603	"p(HGNC:""ABCA2"")"			p			HGNC	603				True	ABCA2
604	"p(HGNC:""IL6"")"			p			HGNC	604				True	IL6
605	"p(HGNC:""TGFB1"")"			p			HGNC	605				True	TGFB1
606	"p(HGNC:""TGFB2"")"			p			HGNC	606				True	TGFB2
607	"p(HGNC:""TGFB3"")"			p			HGNC	607				True	TGFB3
608	"p(HGNC:""CCR1"")"			p			HGNC	608				True	CCR1
609	"p(HGNC:""SERPINA3"")"			p			HGNC	609				True	SERPINA3
610	complex(p(HGNC:LRP1),p(HGNC:APP))			complex	True			610					
611	"complex(p(HGNC:APP),p(HGNC:BACE1),complex(SCOMP:""gamma Secretase Complex""))"			complex	True			611					
612	"bp(GOBP:""endocytosis"")"			bp			GOBP	612				True	endocytosis
613	"complex(p(HGNC:MARCKS),a(CHEBI:""calcium(2+)""))"			complex	True			613					
614	"p(HGNC:""MARCKS"")"			p			HGNC	614				True	MARCKS
615	"a(CHEBI:""phosphatidylinositol bisphosphate"")"			a			CHEBI	615				True	phosphatidylinositol bisphosphate
616	"p(SFAM:""PRKC Family"")"			p			SFAM	616				True	PRKC Family
617	"p(HGNC:""MARCKS"",pmod(P))"			p		pmod	HGNC	617	P			True	MARCKS
618	"p(HGNC:""NFKBIA"")"			p			HGNC	618				True	NFKBIA
619	"p(HGNC:""PTGS2"")"			p			HGNC	619				True	PTGS2
620	"p(HGNC:""CXCL12"")"			p			HGNC	620				True	CXCL12
621	"bp(GOBP:""regulation of microtubule cytoskeleton organization"")"			bp			GOBP	621				True	regulation of microtubule cytoskeleton organization
622	"bp(GOBP:""protein transport"")"			bp			GOBP	622				True	protein transport
623	"bp(GOBP:""regulation of synaptic activity"")"			bp			GOBP	623				True	regulation of synaptic activity
624	"bp(GOBP:""actin cytoskeleton reorganization"")"			bp			GOBP	624				True	actin cytoskeleton reorganization
625	"a(CHEBI:""phosphatidyl-L-serine"")"			a			CHEBI	625				True	phosphatidyl-L-serine
626	"p(HGNC:""PLSCR1"")"			p			HGNC	626				True	PLSCR1
627	"bp(GOBP:""sodium ion homeostasis"")"			bp			GOBP	627				True	sodium ion homeostasis
628	"bp(GOBP:""membrane lipid catabolic process"")"			bp			GOBP	628				True	membrane lipid catabolic process
629	"bp(GOBP:""regulation of transcription, DNA-dependent"")"			bp			GOBP	629					regulation of transcription, DNA-dependent
630	complex(p(HGNC:LRP8),p(HGNC:RELN))			complex	True			630					
631	"p(SFAM:""SRC Family"")"			p			SFAM	631				True	SRC Family
632	"p(HGNC:""ADAM10"")"			p			HGNC	632				True	ADAM10
633	"a(ADO:""alpha-soluble amyloid precursor protein"")"			a			ADO	633					alpha-soluble amyloid precursor protein
634	"a(CHEBI:""cadmium atom"")"			a			CHEBI	634				True	cadmium atom
635	"p(SFAM:""MAPK p38 Family"")"			p			SFAM	635				True	MAPK p38 Family
